Can she play the guitar?,¿Ella puede tocar la guitarra?
Mary had a little lamb whose fleece was white as snow.,María tenía un cordero cuya lana era blanca como la nieve.
I didn't pay.,No pagué.
I am very glad to hear of your success.,Me alegra mucho escuchar lo bien que te ha ido.
Can you still walk?,¿Puedes seguir caminando?
I would rather starve than steal.,Prefiero pasar hambre a robar.
I found this book interesting from start to finish.,Este libro me pareció interesante de principio a fin.
Tom won the argument.,Tom ganó la discusión.
"If you allow me to speak, I'll be able to explain everything.","Si me dejas hablar, podré explicar todo."
What Tom said was a lie.,Lo que Tom dijo era una mentira.
You can't blame him.,No puede culparle.
Let's find something to sit on.,Encontremos algo para sentarnos.
I'm just being polite.,Solo estoy siendo educado.
They're already dead.,Ya están muertos.
Let's go there on Monday.,Vayamos allí el lunes.
I don't like this shirt. Show me another.,Esta camisa no me gusta. Enséñame otra.
He can be proud of his father.,Puede estar orgulloso de su padre.
Who is that boy running toward us?,¿Quién es el chico que viene corriendo hacia nosotros?
It looks delicious.,Se ve delicioso.
Is that our problem?,¿Eso es problema nuestro?
Why did you bring your ukulele?,¿Por qué trajiste tu ukelele?
My friends are all married.,Todos mis amigos están casados.
You've won!,¡Has ganado!
Did you buy a washing machine?,¿Compraste una lavadora?
Do it as you are told.,Hazlo como se te dice.
We must fix this.,Debemos arreglar esto.
We went down to the valley where the village is.,Nosotros bajamos al valle en donde se ubica la villa.
I visited Romania a few years ago.,Visité Rumania hace unos años atrás.
I did the job in three days.,Hice el trabajo en tres días.
Tom lost his wallet.,Tom perdió su billetera.
It just came out.,Acaba de salir.
Money is not everything.,El dinero no lo es todo.
Did you see something?,¿Viste algo?
I knew you'd like it.,Sabía que te gustaría.
"Although he is young, he is very careful.","Aunque es joven, él es muy cuidadoso."
Many young men went to war.,Muchos jóvenes fueron a la guerra.
The storm didn't abate for several hours.,La tormenta no abatió por varias horas.
Why are you so busy?,¿Por qué estás tan ocupado?
Tom plans to live in Boston for more than a year.,Tom planea vivir en Boston durante más de un año.
It has been three months since he left Japan.,Han pasado tres meses desde que se fue de Japón.
Have you ever had a narrow escape?,¿Te has salvado alguna vez por los pelos?
Urgent business kept me from coming sooner.,Un asunto urgente me impidió llegar antes.
This is suicide. We shouldn't be attempting to do this.,Esto es un suicidio. No deberíamos estar tratando de hacer esto.
You're very smart.,Son muy listos.
I saw a white dog jump over the fence.,Vi a un perro blanco saltar sobre la cerca.
I am afraid that it will rain.,Me temo que va a llover.
She is dressed like a bride.,Ella está vestida de novia.
I think my boyfriend is spying on my emails.,Pienso que mi novio me espía mi correo.
Tom should be proud of this.,Tom debería estar orgulloso de esto.
Most people think I'm crazy.,Mucha gente piensa que estoy loca.
I was waiting for you.,Te estuve esperando.
"Tom couldn't find a job in Boston, so he came back home.","Tom no pudo encontrar trabajo en Boston, así que volvió a casa."
You look good.,Estás bien.
Come along with us.,Vénganse.
Why did you run?,¿Por qué corriste?
I'll be there at once.,Estaré allí en seguida.
That's a gimmick.,Eso es un truco.
She knew that if she started to cry her mascara would run.,Ella sabía que si empezaba a llorar se le correría el rímel.
Tom is growing up.,Tom está creciendo.
"You think you're pretty smart, don't you?","Crees que eres muy listo, ¿no?"
Can I stay here tonight?,¿Puedo quedarme aquí esta noche?
It's been a long time since we last saw each other.,Hace mucho tiempo desde que nos vimos por última vez.
Trust your intuition.,Confía en tu intuición.
"Hello, it's me. Could you come pick me up at the station?","Hola, soy yo. ¿Podrías venir a recogerme en la estación?"
He conducts his business very well.,Lleva muy bien sus negocios.
A Mexican taught him Spanish.,Una mejicana le enseñó español.
I know what it's about.,Sé de qué va esto.
Thank you very much for your letter of January 7th.,Le agradezco mucho su carta del 7 de enero.
Just take one.,Coja solo uno.
The time has passed very quickly.,El tiempo ha pasado rapidísimo.
I just need three hundred dollars.,Solo necesito trecientos dólares.
Why doesn't anybody listen to me?,¿Por qué no me escucha nadie?
"In the summer, it is very hot here.","En verano, hace mucho calor aquí."
It rained for the first time in ten days.,Llovió por primera vez en diez días.
That's not something I know how to do.,Eso no es algo que sepa hacer.
Tom's alert.,Tom está alerta.
I know what's wrong with you.,Yo sé lo que te pasa.
The little boy was asleep in his bed.,El niño estaba durmiendo en la cama.
Stop Tom.,Detén a Tom.
She said she had heard of the accident.,Ella dijo que había oído del accidente.
It makes no difference whether you go today or tomorrow.,Da lo mismo si vas hoy o mañana.
I should've paid a little more attention.,Debería haber prestado un poco más de atención.
I've only used it once.,Lo usé una sola vez.
My mother was so tired that she went to bed early.,Mi madre estaba tan cansada que se fue pronto a la cama.
Tom is always late.,Tom siempre llega tarde.
Tom couldn't care less what Mary thinks.,A Tom no le podía importar menos lo que María pensara.
I always try to be punctual.,Intento siempre ser puntual.
Why did no one warn me?,¿Por qué nadie me previno?
I have a large family.,Tengo una familia numerosa.
Do come in!,¡Pásele!
I told the truth.,Dije la verdad.
I've been waiting here for him since this morning.,Llevo aquí esperando por él desde esta mañana.
Let me thread the needle for you.,Permítame enhebrar la aguja por usted.
She felt as if she had seen a ghost.,Ella se sintió como si hubiera visto a un fantasma.
Tom had a strange dream last night.,Anoche Tom tuvo un sueño extraño.
Tom cooks well.,Tom cocina bien.
He said that he wanted some money.,Él dijo que quería algo de dinero.
Tom didn't know what time he was supposed to be there.,Tom no sabía a qué hora se suponía que debía estar allí.
What made you come here?,¿Qué te trajo aquí?
I can't blame Tom for something that was Mary's fault.,No puedo culpar a Tom por algo que fue culpa de Mary.
Something's wrong with my e-mail.,Algo le pasa a mi e-mail.
I have my own reasons.,Tengo mis propias razones.
I know Tom is allergic to peanuts.,Sé que Tom es alérgico a las manías.
All Tom wanted was for Mary to love him as much as he loved her.,Todo lo que Tom quería era que Mary lo amara tanto como él la amaba.
Tom has been absent from school for three days.,Tom se ha ausentado de la escuela por tres días.
Pavlov rang a bell whenever he fed his dogs.,Pavlov tocaba una campana cada vez que alimentaba a sus perros.
"Having a slight cold, I went to bed early.","Como estaba un poco resfriado, me fui a la cama pronto."
"I like swimming, but I don't like to swim here.","Me gusta nadar, pero no me gusta nadar aquí."
"Of all the books published recently, only a few are worth reading.","De todos los libros publicados recientemente, sólo unos pocos valen la pena leer."
How many people are here today?,¿Cuánta gente hay aquí hoy?
I will give you a bicycle for your birthday.,Te voy a regalar una bicicleta para tu cumpleaños.
That's what Tom wanted you to think.,Eso es lo que Tom quería que pensaras.
You are irresistible.,Eres irresistible.
Most signs are written in English.,La mayoría de los letreros están escritos en inglés.
I don't understand what all of the fuss is about.,No entiendo a qué viene tanto alboroto.
She's Tom's older sister.,Ella es la hermana mayor de Tom.
I'm likely to still be doing this tomorrow.,Es muy probable que mañana esté todavía haciendo esto.
We're working at the moment.,En este momento estamos trabajando.
Why didn't you come sooner?,¿Por qué no viniste antes?
Ghosts exist.,Los fantasmas existen.
The only time you talk to me is when you need some money.,La única vez en que me hablas es cuando necesitas dinero.
That's utter nonsense.,Eso es un completo sinsentido.
Do you know how to speak French?,¿Sabes hablar francés?
Tom was looking for a job.,Tom buscaba un trabajo.
I know you'd never let Tom hurt me.,Sé que nunca dejarías que Tom me lastimara.
Tom is certain to come on time.,Tom de seguro vendrá a tiempo.
She has a very good relationship with her students.,Tiene una relación muy buena con sus estudiantes.
The thief was bound hand and foot.,Ataron al ladrón de manos y pies.
Tom gave up hope.,Tom abandonó la esperanza.
Tom isn't like me.,Tom no es como yo.
Tom looked for Mary everywhere.,Tom buscó a Mary por todas partes.
Release him.,Libérale.
Why do you doubt me?,¿Por qué dudás de mí?
There's going to be a math test tomorrow.,Mañana habrá un examen de matemáticas.
I can't find it.,No puedo encontrarlo.
Tom hurt my feelings.,Tom hirió mis sentimientos.
That man is Tom.,Aquel hombre es Tomás.
Stay here with us.,Quédese aquí con nosotras.
It looks like you took care of the problem.,Parece que te has ocupado del problema.
I realized I was off my guard.,Me di cuenta que estaba siendo descuidado.
Who built the snowman?,¿Quién hizo el muñeco de nieve?
I study at school.,Estudio en la escuela.
"If Tom drops by, please give him this document.","Si Tom aparece, entrégale este documento, por favor."
Tides are caused by the moon's gravity.,Las mareas se producen por la gravedad de la luna.
Tom can't read without glasses.,Tom no puede leer sin lentes.
"Keep it secret, please.","Guarda el secreto, por favor."
He saw it also.,También lo vio.
She likes tigers.,A ella le gustan los tigres.
Tom talks to you more than he talks to any other girl.,Tom habla contigo más que con cualquier otra muchacha.
I am his friend and will remain so.,Soy su amigo y seguiré siéndolo.
Would you like to watch the game together?,¿Quieres que veamos el partido juntos?
There's nothing else I can do.,No hay nada más que pueda hacer.
"What's happened, has happened. It's history.","Lo que pasó, pasó. Es historia."
We were held up for two hours on account of an accident.,A causa de un accidente nos retrasamos dos horas.
Tom begged for something to eat.,Tom rogó por algo de comer.
He has ten children.,Él tiene diez niños.
I tried to talk a friend of mine out of getting married.,Intenté convencer a un amigo de que no se casase.
He's lived there all his life.,Él vivió allá toda su vida.
Do you still think I'm beautiful?,¿Sigues pensando que soy guapa?
This dog is almost human.,Ese perro parece completamente una persona.
Mary is a strong woman.,Mary es una mujer fuerte.
"Tom kept trying to call Mary, but she never answered her phone.","Tom siguió intentando llamar a Mary, pero ella nunca contestó su teléfono."
I couldn't agree more.,Estoy totalmente de acuerdo.
"Will you buy me some bread, please?","¿Me compras algo de pan, por favor?"
Describe that accident in detail.,Describa el accidente en detalle.
That house belongs to me.,Esa casa me pertenece a mí.
You can always ride the elevator.,Siempre puedes tomar el ascensor.
How's the weather there?,¿Cómo es el clima allí?
You must be exhausted.,Debes estar agotado.
She declined my invitation.,Ella declinó mi invitación.
You're smart.,Sos inteligente.
You didn't understand.,No lo has entendido.
